        1     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.204711295E+05     0.000000000E+00
        2     0.989921734E+04     0.000000000E+00     0.138519722E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00
        3     0.000000000E+00     0.430160674E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
        4     0.000000000E+00     0.000000000E+00     0.906492627E+04     0.000000000E+00     0.123041580E+04     0.000000000E+00
        5     0.000000000E+00     0.208010632E+04     0.000000000E+00     0.234171770E+05     0.110429102E+04     0.000000000E+00
        6     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
        7     0.189395788E+03     0.000000000E+00     0.000000000E+00     0.292131886E-04     0.000000000E+00     0.147527322E+03
        8     0.350265184E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.124709780E+00
        9     0.688918869E+03     0.000000000E+00     0.221587354E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00
       10     0.000000000E+00     0.000000000E+00     0.742995144E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00
       11     0.294275590E+00     0.000000000E+00     0.870046239E+05     0.000000000E+00     0.000000000E+00     0.124149843E+03
       12     0.000000000E+00     0.726477288E+05     0.000000000E+00     0.167650371E+03     0.000000000E+00     0.000000000E+00
       13     0.839662074E+05     0.000000000E+00     0.287546566E+03     0.000000000E+00     0.159146674E+05     0.000000000E+00
       14     0.000000000E+00     0.000000000E+00     0.280021204E+04     0.660074751E+05     0.000000000E+00     0.000000000E+00
       15     0.398569341E+05     0.268235244E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.201484155E+03
       16     0.253872775E+04     0.000000000E+00     0.000000000E+00     0.237383930E+03     0.000000000E+00     0.441048770E+03
       17     0.000000000E+00     0.000000000E+00     0.248208872E+03     0.000000000E+00     0.000000000E+00     0.399666348E+05
       18     0.127799163E+05     0.400808648E+05     0.241343081E+05     0.749167442E+05     0.273046667E+02     0.249586864E+05
       19     0.703038054E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.733456211E+05     0.000000000E+00
       20     0.000000000E+00     0.152243651E+00     0.000000000E+00     0.115541602E+05     0.000000000E+00     0.000000000E+00
       21     0.213184054E+03     0.000000000E+00     0.000000000E+00     0.688095746E+04     0.327904267E+04     0.000000000E+00
       22     0.000000000E+00     0.633145156E+04     0.000000000E+00     0.000000000E+00     0.122912397E+02     0.000000000E+00
       23     0.000000000E+00     0.000000000E+00     0.290456791E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00
       24     0.000000000E+00     0.337763346E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       25     0.000000000E+00     0.000000000E+00     0.556469915E+05     0.000000000E+00     0.794452780E-03     0.787595596E+05
       26     0.000000000E+00     0.000000000E+00     0.711727773E-01     0.496171792E+05     0.178898813E+00     0.000000000E+00
       27     0.131493085E-04     0.000000000E+00     0.000000000E+00     0.505018796E-01     0.000000000E+00     0.110452310E+02
       28     0.544955268E+05     0.799342199E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.579595802E+02
       29     0.000000000E+00     0.000000000E+00     0.230950254E+04     0.000000000E+00     0.913097371E+05     0.717110660E+05
       30     0.686502918E+04     0.000000000E+00     0.136411446E+05     0.000000000E+00     0.000000000E+00     0.459468275E+04
       31     0.000000000E+00     0.103805455E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       32     0.258876658E+05     0.000000000E+00     0.904592568E+03     0.640260039E+05     0.275418529E+04     0.000000000E+00
       33     0.000000000E+00     0.000000000E+00     0.223339921E+04     0.000000000E+00     0.163999213E+03     0.000000000E+00
       34     0.000000000E+00     0.125251395E+02     0.000000000E+00     0.814021970E+03     0.000000000E+00     0.000000000E+00
       35     0.610566053E+04     0.294949188E+02     0.000000000E+00     0.387979650E+03     0.000000000E+00     0.000000000E+00
       36     0.641630527E+05     0.614530851E+00     0.477693377E+05     0.000000000E+00     0.000000000E+00     0.654377111E+05
       37     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       38     0.371788907E+05     0.426860974E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.352605763E+05
       39     0.000000000E+00     0.000000000E+00     0.386353588E+04     0.000000000E+00     0.000000000E+00     0.144674039E+05
       40     0.000000000E+00     0.147523274E+03     0.157222617E+03     0.710840866E+04     0.226568198E+01     0.718500939E+05
       41     0.288651422E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.881935630E+04     0.123444886E+04
       42     0.715458709E+05     0.000000000E+00     0.527801110E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00
       43     0.805692742E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.159430947E+04     0.000000000E+00
       44     0.305754029E+04     0.000000000E+00     0.000000000E+00     0.312176739E+05     0.000000000E+00     0.566524021E-02
       45     0.000000000E+00     0.106169464E+05     0.352786888E+02     0.243170041E+03     0.486523488E+00     0.000000000E+00
       46     0.711593925E+04     0.328502015E+05     0.000000000E+00     0.682280962E+01     0.445980169E-02     0.000000000E+00
       47     0.000000000E+00     0.386568174E+04     0.000000000E+00     0.000000000E+00     0.683482522E+01     0.000000000E+00
       48     0.396076635E+04     0.116242260E+05     0.000000000E+00     0.000000000E+00     0.127306867E+04     0.000000000E+00
       49     0.103442844E+05     0.000000000E+00     0.415846074E+04     0.000000000E+00     0.364909212E+00     0.000000000E+00
       50     0.400256759E+04     0.000000000E+00     0.000000000E+00     0.922701596E+02     0.524481875E+03     0.000000000E+00
