        1     0.123276642E+05     0.197386445E+04     0.105389952E+05
        2     0.000000000E+00     0.125043633E+04     0.377084508E+04
        3     0.000000000E+00     0.000000000E+00     0.370435139E+05
        4     0.990845058E+05     0.000000000E+00     0.571106726E+04
        5     0.000000000E+00     0.000000000E+00     0.434691878E-04
        6     0.959062019E+04     0.000000000E+00     0.252104801E+00
        7     0.000000000E+00     0.170546677E+05     0.000000000E+00
        8     0.000000000E+00     0.000000000E+00     0.000000000E+00
        9     0.482790902E+05     0.751019534E+04     0.779256289E+03
       10     0.000000000E+00     0.147988013E+05     0.000000000E+00
       11     0.428995136E+04     0.531669075E+05     0.526585854E+05
       12     0.121254500E-03     0.000000000E+00     0.000000000E+00
       13     0.000000000E+00     0.240255171E+05     0.000000000E+00
       14     0.144963016E+04     0.138985727E+05     0.000000000E+00
       15     0.000000000E+00     0.639482718E+00     0.950172475E+05
       16     0.124311292E+02     0.000000000E+00     0.000000000E+00
       17     0.108222489E+05     0.285785103E+05     0.000000000E+00
       18     0.000000000E+00     0.000000000E+00     0.704142384E+05
       19     0.000000000E+00     0.000000000E+00     0.187789555E+04
       20     0.106797862E+05     0.000000000E+00     0.114422649E+03
       21     0.000000000E+00     0.000000000E+00     0.000000000E+00
       22     0.469443813E-06     0.000000000E+00     0.000000000E+00
       23     0.197255766E+05     0.614878763E+05     0.195226772E+01
       24     0.965862246E+02     0.524485373E+05     0.311246247E-07
       25     0.000000000E+00     0.188730349E+05     0.000000000E+00
       26     0.122115113E+04     0.000000000E+00     0.000000000E+00
       27     0.546155636E+03     0.910315175E+03     0.000000000E+00
       28     0.000000000E+00     0.186507434E+03     0.000000000E+00
       29     0.000000000E+00     0.000000000E+00     0.255605402E+03
       30     0.220143206E+04     0.780958347E+01     0.117849821E+05
       31     0.911907772E+05     0.540819576E+02     0.400944977E+03
       32     0.566146947E+04     0.839741862E+02     0.000000000E+00
       33     0.340782274E+05     0.452891947E+05     0.000000000E+00
       34     0.540954834E+05     0.000000000E+00     0.330203577E+04
       35     0.384486325E+05     0.156667737E+03     0.883167201E+05
       36     0.277274317E+04     0.000000000E+00     0.000000000E+00
       37     0.409714492E+02     0.740954950E+04     0.300334850E+05
       38     0.000000000E+00     0.000000000E+00     0.499864979E+04
       39     0.434145380E+04     0.000000000E+00     0.664853863E+05
       40     0.129174514E+04     0.000000000E+00     0.000000000E+00
       41     0.000000000E+00     0.000000000E+00     0.156859717E+05
       42     0.626216521E+00     0.000000000E+00     0.476084318E+02
       43     0.000000000E+00     0.000000000E+00     0.000000000E+00
       44     0.867569282E+00     0.190822016E+04     0.157997875E+04
       45     0.281271801E+05     0.000000000E+00     0.212981333E+02
       46     0.160356786E-09     0.000000000E+00     0.898837052E+05
       47     0.454500143E+04     0.120025288E+03     0.000000000E+00
       48     0.000000000E+00     0.123493067E+05     0.150652414E+05
       49     0.000000000E+00     0.744549883E+03     0.000000000E+00
       50     0.443430832E+04     0.147391006E+01     0.558631816E+05
