        1     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.136365251E-06     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.350401172E-01     0.000000000E+00     0.000000000E+00     0.198001343E-01     0.000000000E+00     0.178106088E-07     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
        2     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.963853586E-03     0.824045145E-04     0.000000000E+00     0.000000000E+00     0.268420229E-04     0.000000000E+00     0.121501435E-01     0.000000000E+00     0.965554943E-08     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.382691255E-01     0.461744649E-01     0.344749090E-02     0.000000000E+00
        3     0.000000000E+00     0.453465659E-01     0.000000000E+00     0.000000000E+00     0.318061946E-01     0.192305779E-01     0.789903428E-09     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.456493853E-04     0.000000000E+00     0.196687020E-04     0.708676236E-02     0.000000000E+00     0.000000000E+00     0.958629284E-01     0.000000000E+00
        4     0.126812181E-02     0.686057132E-01     0.288227480E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.220989739E-01     0.192110593E-04     0.317424289E-02     0.645506378E-01     0.000000000E+00     0.000000000E+00     0.222782652E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.342420545E-02     0.000000000E+00     0.621324822E-02     0.313297634E-03     0.301464420E-04     0.125096277E-02     0.000000000E+00
        5     0.805219083E-01     0.703085483E-02     0.685841545E-06     0.130995622E-07     0.187079256E-02     0.342631017E-02     0.652160650E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.597088571E-02     0.000000000E+00     0.000000000E+00     0.255244143E-03     0.537702511E-03     0.000000000E+00     0.378340118E-01     0.343768739E-01     0.632386271E-01     0.000000000E+00     0.521326303E-02     0.000000000E+00     0.000000000E+00     0.217712624E-05
        6     0.000000000E+00     0.235612274E-02     0.000000000E+00     0.862129605E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.584529844E-01     0.000000000E+00     0.000000000E+00     0.485155471E-01     0.231490664E-05     0.000000000E+00     0.000000000E+00     0.548408285E-07     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.479770581E-02     0.555078796E-02     0.000000000E+00     0.000000000E+00
        7     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.149471439E-02     0.929321867E-03     0.201492169E-07     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.102396934E-04     0.000000000E+00     0.000000000E+00     0.226007851E-01     0.400282870E-02     0.288458681E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.799180089E-02     0.000000000E+00
        8     0.000000000E+00     0.298346050E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.595639833E-02     0.886796381E-01     0.540387218E-01     0.000000000E+00     0.682998135E-04     0.451860346E-02     0.000000000E+00     0.633092385E-01     0.764998825E-01     0.526318534E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.444678228E-01     0.464056640E-03     0.165944871E-02     0.000000000E+00     0.203678312E-01     0.000000000E+00
        9     0.777480428E-02     0.146731732E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.868343373E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.132075815E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.734715512E-08     0.000000000E+00     0.000000000E+00     0.445154642E-02     0.988217954E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.165863344E-03     0.000000000E+00     0.000000000E+00
       10     0.809682613E-01     0.000000000E+00     0.729799845E-02     0.000000000E+00     0.567887139E-09     0.542063925E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.146018943E-02     0.000000000E+00     0.436427810E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.175265310E-01     0.000000000E+00     0.000000000E+00     0.537831491E-01     0.000000000E+00     0.205348433E-05     0.138275276E-08
